* Measurement data measured by REW V5.31.3
* Source: Microphone (Conexant ISST Audio), MICROPHONE (Master Volume), R, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: Aug 8, 2025 2:13:06 PM
* REW Settings:
336.533543 81.664 -155.0467
338.972204 81.678 -155.2116
341.428536 81.688 -155.3669
343.902668 81.694 -155.5159
346.394729 81.696 -155.6665
348.904848 81.694 -155.8303
351.433156 81.693 -156.0150
353.979786 81.695 -156.2139
356.544869 81.700 -156.4100
359.128540 81.708 -156.5905
361.730934 81.717 -156.7518
364.352185 81.723 -156.8971
366.992431 81.728 -157.0323
369.651810 81.730 -157.1616
372.330459 81.731 -157.2865
375.028519 81.732 -157.4077
377.746130 81.733 -157.5265
380.483434 81.736 -157.6453
383.240574 81.742 -157.7655
386.017693 81.749 -157.8877
388.814937 81.759 -158.0114
391.632450 81.769 -158.1355
394.470380 81.779 -158.2579
397.328875 81.788 -158.3767
400.208084 81.795 -158.4920
403.108157 81.800 -158.6064
406.029245 81.803 -158.7219
408.971500 81.806 -158.8397
411.935076 81.808 -158.9611
414.920127 81.810 -159.0879
417.926810 81.812 -159.2216
420.955280 81.814 -159.3630
424.005695 81.816 -159.5131
427.078215 81.819 -159.6740
430.173000 81.821 -159.8501
433.290211 81.825 -160.0460
436.430010 81.830 -160.2660
439.592562 81.838 -160.5109
442.778031 81.849 -160.7725
445.986583 81.866 -161.0276
449.218386 81.884 -161.2410
452.473607 81.898 -161.3914
455.752418 81.903 -161.4960
459.054987 81.898 -161.5917
462.381489 81.884 -161.7047
465.732096 81.864 -161.8456
469.106983 81.842 -162.0146
472.506325 81.818 -162.2079
475.930301 81.793 -162.4216
479.379088 81.770 -162.6553
482.852867 81.748 -162.9108
486.351817 81.730 -163.1890
489.876123 81.717 -163.4875
493.425968 81.713 -163.8024
497.001536 81.716 -164.1319
500.603014 81.729 -164.4762
504.230589 81.750 -164.8351
507.884452 81.777 -165.2061
511.564792 81.806 -165.5871
515.271802 81.832 -165.9769
519.005673 81.850 -166.3768
522.766602 81.858 -166.7899
526.554785 81.854 -167.2201
530.370418 81.836 -167.6713
534.213700 81.806 -168.1487
538.084833 81.766 -168.6586
541.984018 81.719 -169.2037
545.911457 81.669 -169.7733
549.867357 81.619 -170.3380
553.851922 81.567 -170.8640
557.865362 81.510 -171.3442
561.907884 81.446 -171.7965
565.979700 81.374 -172.2419
570.081022 81.297 -172.6932
574.212064 81.216 -173.1548
578.373042 81.131 -173.6262
582.564171 81.042 -174.1060
586.785671 80.950 -174.5930
591.037762 80.854 -175.0847
595.320665 80.752 -175.5765
599.634604 80.643 -176.0629
603.979804 80.527 -176.5399
608.356491 80.401 -177.0051
612.764893 80.266 -177.4555
617.205240 80.122 -177.8866
621.677763 79.970 -178.2949
626.182696 79.809 -178.6792
630.720274 79.641 -179.0416
635.290733 79.463 -179.3869
639.894312 79.278 -179.7201
644.531250 79.085 179.9595
649.201789 78.886 179.6669
653.906173 78.681 179.4351
658.644647 78.469 179.2971
663.417457 78.246 179.2683
668.224854 78.010 179.3528
673.067086 77.762 179.5507
677.944408 77.502 179.8624
682.857073 77.231 -179.7063
687.805336 76.952 -179.1420
692.789457 76.665 -178.4280
697.809695 76.372 -177.5478
702.866312 76.075 -176.4841
707.959571 75.775 -175.2154
713.089738 75.478 -173.7194
718.257080 75.186 -171.9757
723.461867 74.905 -169.9700
728.704370 74.644 -167.6929
733.984862 74.410 -165.1367
739.303619 74.214 -162.2954
744.660918 74.064 -159.1741
750.057038 73.968 -155.7936
755.492260 73.927 -152.2010
760.966869 73.945 -148.4796
766.481148 74.024 -144.7301
772.035387 74.165 -141.0467
777.629873 74.367 -137.5075
783.264900 74.622 -134.1732
788.940760 74.922 -131.0896
794.657750 75.256 -128.2886
800.416168 75.614 -125.7910
806.216313 75.988 -123.6074
812.058489 76.373 -121.7363
817.943000 76.765 -120.1665
823.870152 77.161 -118.8802
829.840255 77.559 -117.8542
835.853619 77.956 -117.0593
841.910559 78.350 -116.4598
848.011390 78.736 -116.0199
854.156430 79.109 -115.7163
860.346000 79.465 -115.5465
866.580422 79.802 -115.5144
872.860020 80.123 -115.6160
879.185124 80.427 -115.8399
885.556062 80.717 -116.1729
891.973166 80.993 -116.6030
898.436771 81.257 -117.1193
904.947215 81.507 -117.7112
911.504835 81.746 -118.3686
918.109975 81.974 -119.0808
924.762978 82.190 -119.8378
931.464192 82.395 -120.6313
938.213966 82.588 -121.4552
945.012651 82.769 -122.3063
951.860602 82.937 -123.1860
958.758176 83.095 -124.0962
965.705733 83.242 -125.0333
972.703635 83.380 -125.9903
979.752246 83.510 -126.9607
986.851935 83.633 -127.9389
994.003071 83.748 -128.9201
1001.206027 83.857 -129.8991
1008.461179 83.961 -130.8720
1015.768904 84.061 -131.8359
1023.129584 84.157 -132.7885
1030.543603 84.250 -133.7262
1038.011347 84.339 -134.6435
1045.533205 84.425 -135.5319
1053.109569 84.506 -136.3830
1060.740836 84.581 -137.1938
1068.427401 84.649 -137.9668
1076.169666 84.711 -138.7056
1083.968035 84.767 -139.4113
1091.822915 84.818 -140.0833
1099.734713 84.863 -140.7205
1107.703844 84.904 -141.3220
1115.730723 84.939 -141.8863
1123.815768 84.970 -142.4115
1131.959400 84.996 -142.8958
1140.162045 85.017 -143.3396
1148.424129 85.034 -143.7476
1156.746083 85.050 -144.1283
1165.128342 85.065 -144.4890
1173.571343 85.083 -144.8326
1182.075524 85.105 -145.1593
1190.641331 85.130 -145.4695
1199.269209 85.159 -145.7654
1207.959608 85.190 -146.0517
1216.712981 85.225 -146.3349
1225.529785 85.262 -146.6216
1234.410479 85.304 -146.9170
1243.355526 85.349 -147.2240
1252.365393 85.399 -147.5423
1261.440549 85.452 -147.8706
1270.581467 85.510 -148.2103
1279.788624 85.571 -148.5658
1289.062500 85.634 -148.9418
1298.403578 85.700 -149.3417
1307.812346 85.770 -149.7663
1317.289293 85.841 -150.2136
1326.834914 85.915 -150.6814
1336.449707 85.990 -151.1676
1346.134173 86.065 -151.6725
1355.888816 86.139 -152.1990
1365.714145 86.211 -152.7509
1375.610673 86.283 -153.3291
1385.578915 86.352 -153.9322
1395.619391 86.420 -154.5580
1405.732624 86.485 -155.2048
1415.919142 86.547 -155.8708
1426.179476 86.604 -156.5546
1436.514160 86.657 -157.2541
1446.923734 86.703 -157.9670
1457.408740 86.742 -158.6927
1467.969724 86.770 -159.4351
1478.607238 86.787 -160.2007
1489.321836 86.791 -160.9945
1500.114076 86.781 -161.8195
1510.984521 86.759 -162.6770
1521.933737 86.722 -163.5665
1532.962297 86.671 -164.4866
1544.070773 86.606 -165.4344
1555.259747 86.527 -166.4067
1566.529800 86.433 -167.4020
1577.881521 86.325 -168.4211
1589.315501 86.204 -169.4636
1600.832336 86.070 -170.5270
1612.432627 85.926 -171.6064
1624.116978 85.772 -172.6949
1635.886000 85.606 -173.7835
1647.740304 85.428 -174.8602
1659.680509 85.235 -175.9105
1671.707238 85.028 -176.9189
1683.821118 84.803 -177.8708
1696.022780 84.560 -178.7504
1708.312860 84.298 -179.5407
1720.692000 84.018 179.7783
1733.160843 83.718 179.2280
1745.720041 83.397 178.8303
1758.370248 83.057 178.6065
1771.112124 82.697 178.5798
1783.946332 82.319 178.7785
1796.873543 81.927 179.2339
1809.894429 81.524 179.9781
1823.009670 81.117 -178.9592
1836.219950 80.713 -177.5526
1849.525956 80.323 -175.7876
1862.928384 79.957 -173.6683
1876.427931 79.629 -171.2223
1890.025301 79.353 -168.5026
1903.721204 79.141 -165.5883
1917.516352 79.005 -162.5805
1931.411466 78.950 -159.5942
1945.407270 78.976 -156.7458
1959.504493 79.077 -154.1414
1973.703870 79.241 -151.8628
1988.006142 79.455 -149.9580
2002.412054 79.707 -148.4409
2016.922357 79.981 -147.2990
2031.537808 80.266 -146.5039
2046.259169 80.551 -146.0188
2061.087206 80.828 -145.8023
2076.022694 81.090 -145.8096
2091.066410 81.332 -145.9954
2106.219139 81.548 -146.3182
2121.481671 81.735 -146.7427
2136.854802 81.889 -147.2397
2152.339333 82.011 -147.7850
2167.936071 82.099 -148.3568
2183.645829 82.153 -148.9331
2199.469427 82.175 -149.4928
2215.407689 82.164 -150.0163
2231.461446 82.121 -150.4844
2247.631536 82.048 -150.8770
2263.918800 81.948 -151.1717
2280.324089 81.824 -151.3418
2296.848258 81.680 -151.3566
2313.492167 81.522 -151.1838
2330.256685 81.356 -150.7921
2347.142685 81.192 -150.1542
2364.151049 81.036 -149.2503
2381.282662 80.896 -148.0736
2398.538418 80.780 -146.6320
2415.919216 80.693 -144.9489
2433.425962 80.640 -143.0633
2451.059570 80.623 -141.0303
2468.820958 80.643 -138.9174
2486.711052 80.699 -136.7965
2504.730786 80.788 -134.7356
2522.881098 80.909 -132.7938
2541.162934 81.057 -131.0182
2559.577248 81.228 -129.4424
2578.125000 81.417 -128.0866
2596.807157 81.620 -126.9615
2615.624692 81.834 -126.0681
2634.578586 82.055 -125.3982
2653.669829 82.285 -124.9338
2672.899414 82.522 -124.6479
2692.268345 82.766 -124.5068
2711.777632 83.017 -124.4762
2731.428290 83.271 -124.5234
2751.221345 83.526 -124.6199
2771.157829 83.777 -124.7437
2791.238781 84.021 -124.8818
2811.465248 84.255 -125.0313
2831.838284 84.476 -125.1982
2852.358952 84.684 -125.3956
2873.028321 84.880 -125.6421
2893.847468 85.065 -125.9576
2914.817480 85.243 -126.3613
2935.939449 85.418 -126.8680
2957.214476 85.591 -127.4861
2978.643672 85.765 -128.2148
3000.228152 85.942 -129.0459
3021.969041 86.123 -129.9641
3043.867475 86.309 -130.9495
3065.924593 86.499 -131.9799
3088.141547 86.693 -133.0349
3110.519493 86.886 -134.0979
3133.059600 87.074 -135.1595
3155.763041 87.251 -136.2182
3178.631001 87.412 -137.2818
3201.664672 87.551 -138.3652
3224.865254 87.666 -139.4882
3248.233957 87.756 -140.6700
3271.771999 87.819 -141.9255
3295.480608 87.856 -143.2607
3319.361019 87.867 -144.6695
3343.414477 87.854 -146.1332
3367.642236 87.817 -147.6208
3392.045560 87.755 -149.0909
3416.625721 87.668 -150.4976
3441.383999 87.555 -151.7962
3466.321686 87.413 -152.9487
3491.440082 87.240 -153.9265
3516.740496 87.035 -154.7117
3542.224247 86.799 -155.2978
3567.892664 86.537 -155.6868
3593.747085 86.257 -155.8863
3619.788858 85.973 -155.9054
3646.019340 85.700 -155.7526
3672.439900 85.454 -155.4360
3699.051913 85.250 -154.9661
3725.856768 85.099 -154.3601
3752.855862 85.008 -153.6468
3780.050603 84.975 -152.8685
3807.442408 84.994 -152.0825
3835.032705 85.055 -151.3573
3862.822933 85.147 -150.7668
3890.814540 85.260 -150.3812
3919.008986 85.384 -150.2589
3947.407741 85.516 -150.4387
3976.012284 85.651 -150.9342
4004.824108 85.790 -151.7303
4033.844715 85.932 -152.7853
4063.075616 86.074 -154.0364
4092.518337 86.213 -155.4107
4122.174412 86.340 -156.8371
4152.045387 86.449 -158.2594
4182.132820 86.532 -159.6436
4212.438278 86.584 -160.9787
4242.963342 86.605 -162.2711
4273.709604 86.597 -163.5330
4304.678665 86.567 -164.7704
4335.872141 86.522 -165.9734
4367.291658 86.470 -167.1131
4398.938854 86.414 -168.1454
4430.815378 86.355 -169.0234
4462.922893 86.286 -169.7131
4495.263072 86.197 -170.2076
4527.837601 86.077 -170.5315
4560.648179 85.912 -170.7381
4593.696515 85.694 -170.8956
4626.984334 85.416 -171.0692
4660.513370 85.077 -171.3000
4694.285371 84.681 -171.5899
4728.302098 84.232 -171.8956
4762.565324 83.727 -172.1334
4797.076835 83.162 -172.1906
4831.838432 82.522 -171.9332
4866.851925 81.791 -171.1895
4902.119140 80.953 -169.6913
4937.641916 80.007 -166.9507
4973.422105 78.983 -162.0473
5009.461572 77.976 -153.3842
5045.762195 77.179 -139.0942
5082.325868 76.845 -120.0916
5119.154496 77.115 -102.6090
5156.250000 77.877 -91.1452
5193.614313 78.880 -84.9032
5231.249383 79.922 -81.8006
5269.157173 80.901 -80.3645
5307.339658 81.792 -79.7544
5345.798829 82.610 -79.5260
5384.536691 83.390 -79.4677
5423.555263 84.172 -79.5097
5462.856580 84.979 -79.6708
5502.442691 85.814 -80.0197
5542.315659 86.661 -80.6408
5582.477563 87.491 -81.6087
5622.930497 88.278 -82.9723
5663.676569 89.001 -84.7481
5704.717904 89.650 -86.9160
5746.056642 90.223 -89.4184
5787.694937 90.725 -92.1653
5829.634960 91.163 -95.0525
5871.878898 91.543 -97.9882
5914.428953 91.866 -100.9177
5957.287343 92.132 -103.8332
6000.456303 92.341 -106.7601
6043.938083 92.493 -109.7264
6087.734950 92.589 -112.7312
6131.849187 92.634 -115.7275
6176.283094 92.631 -118.6314
6221.038987 92.587 -121.3523
6266.119200 92.508 -123.8287
6311.526083 92.405 -126.0500
6357.262002 92.287 -128.0555
6403.329344 92.166 -129.9117
6449.730508 92.052 -131.6808
6496.467914 91.947 -133.3978
6543.543998 91.844 -135.0660
6590.961215 91.735 -136.6693
6638.722037 91.610 -138.1879
6686.828954 91.466 -139.6048
6735.284473 91.307 -140.9030
6784.091120 91.146 -142.0611
6833.251441 90.994 -143.0598
6882.767998 90.861 -143.8980
6932.643372 90.748 -144.6084
6982.880164 90.652 -145.2560
7033.480992 90.571 -145.9166
7084.448495 90.504 -146.6459
7135.785329 90.454 -147.4597
7187.494171 90.421 -148.3386
7239.577717 90.400 -149.2535
7292.038681 90.385 -150.1923
7344.879799 90.370 -151.1662
7398.103826 90.354 -152.1919
7451.713536 90.338 -153.2679
7505.711724 90.328 -154.3664
7560.101205 90.325 -155.4518
7614.884815 90.325 -156.5083
7670.065409 90.327 -157.5490
7725.645865 90.327 -158.5957
7781.629080 90.327 -159.6448
7838.017972 90.330 -160.6531
7894.815481 90.338 -161.5622
7952.024569 90.353 -162.3483
8009.648217 90.376 -163.0573
8067.689429 90.411 -163.7944
8126.151233 90.458 -164.6755
8185.036674 90.510 -165.7774
8244.348824 90.553 -167.1235
8304.090774 90.571 -168.7035
8364.265639 90.550 -170.4965
8424.876556 90.483 -172.4718
8485.926684 90.373 -174.5754
8547.419207 90.222 -176.7303
8609.357330 90.027 -178.8573
8671.744282 89.783 179.1074
8734.583316 89.484 177.2284
8797.877707 89.132 175.6070
8861.630756 88.736 174.3906
8925.845785 88.313 173.7158
8990.526143 87.884 173.6152
9055.675202 87.467 173.9708
9121.296357 87.077 174.5746
9187.393031 86.714 175.2603
9253.968668 86.369 175.9977
9321.026740 86.023 176.8786
9388.570742 85.673 178.0383
9456.604196 85.335 179.5915
9525.130648 85.042 -178.3997
9594.153671 84.826 -175.9565
9663.676863 84.705 -173.2209
9733.703850 84.673 -170.4445
9804.238280 84.713 -167.8927
9875.283832 84.801 -165.7164
9946.844210 84.908 -163.9032
10018.923143 85.011 -162.3503
10091.524390 85.101 -160.9814
10164.651736 85.184 -159.7989
10238.308993 85.273 -158.8552
10312.500000 85.374 -158.2041
10387.228626 85.475 -157.8809
10462.498767 85.563 -157.8883
10538.314345 85.633 -158.1639
10614.679315 85.688 -158.5664
10691.597657 85.735 -158.9248
10769.073381 85.788 -159.1150
10847.110526 85.865 -159.0881
10925.713161 85.989 -158.8477
11004.885382 86.169 -158.4388
11084.631318 86.398 -157.9622
11164.955126 86.655 -157.5561
11245.860993 86.915 -157.3250
11327.353138 87.151 -157.2860
11409.435808 87.334 -157.3867
11492.113283 87.448 -157.5480
11575.389873 87.492 -157.6745
11659.269920 87.483 -157.6680
11743.757796 87.442 -157.4882
11828.857906 87.393 -157.1996
11914.574686 87.359 -156.9253
