* Measurement data measured by REW V5.31.3
* Source: Microphone (Conexant ISST Audio), MICROPHONE (Master Volume), R, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: Aug 8, 2025 4:38:46 PM
* REW Settings:
7344.880002 82.072 -156.3593
7398.104030 81.949 -157.1963
7451.713742 81.816 -157.8081
7505.711931 81.687 -158.1512
7560.101414 81.577 -158.2099
7614.885025 81.505 -158.0181
7670.065621 81.486 -157.6589
7725.646078 81.528 -157.2606
7781.629294 81.627 -156.9735
7838.018188 81.768 -156.9234
7894.815699 81.925 -157.1863
7952.024788 82.073 -157.7738
8009.648438 82.187 -158.6306
8067.689652 82.250 -159.6590
8126.151457 82.256 -160.7337
8185.036900 82.206 -161.7242
8244.349051 82.110 -162.5226
8304.091003 81.985 -163.0576
8364.265870 81.853 -163.3141
8424.876788 81.736 -163.3391
8485.926918 81.651 -163.2273
8547.419443 81.606 -163.1022
8609.357568 81.600 -163.0767
8671.744522 81.623 -163.2275
8734.583557 81.659 -163.5840
8797.877950 81.691 -164.1275
8861.631000 81.704 -164.8101
8925.846032 81.688 -165.5649
8990.526391 81.636 -166.3206
9055.675452 81.548 -167.0105
9121.296609 81.425 -167.5757
9187.393284 81.276 -167.9766
9253.968923 81.113 -168.1927
9321.026997 80.951 -168.2303
9388.571001 80.808 -168.1198
9456.604456 80.694 -167.9088
9525.130911 80.615 -167.6531
9594.153936 80.569 -167.3990
9663.677130 80.549 -167.1771
9733.704118 80.546 -166.9928
9804.238551 80.549 -166.8358
9875.284105 80.549 -166.6876
9946.844484 80.539 -166.5349
10018.923420 80.515 -166.3741
10091.524669 80.473 -166.2066
10164.652016 80.409 -166.0296
10238.309275 80.321 -165.8217
10312.500284 80.207 -165.5387
10387.228913 80.073 -165.1162
10462.499055 79.930 -164.4916
10538.314636 79.799 -163.6273
10614.679608 79.704 -162.5401
10691.597952 79.672 -161.3116
10769.073678 79.724 -160.0837
10847.110825 79.867 -159.0210
10925.713462 80.096 -158.2682
11004.885686 80.390 -157.9070
11084.631624 80.722 -157.9425
11164.955434 81.060 -158.3087
11245.861303 81.372 -158.8966
11327.353450 81.631 -159.5820
11409.436123 81.818 -160.2556
11492.113600 81.921 -160.8380
11575.390193 81.938 -161.2904
11659.270241 81.881 -161.6106
11743.758120 81.769 -161.8241
11828.858232 81.636 -161.9672
11914.575015 81.512 -162.0706
12000.912937 81.426 -162.1507
12087.876499 81.388 -162.2153
12175.470235 81.399 -162.2816
12263.698712 81.452 -162.3902
12352.566528 81.540 -162.6042
12442.078317 81.657 -162.9835
12532.238746 81.797 -163.5546
12623.052514 81.945 -164.2917
12714.524356 82.086 -165.1271
12806.659040 82.200 -165.9824
12899.461371 82.274 -166.7904
12992.936185 82.313 -167.4948
13087.088357 82.335 -168.0373
13181.922794 82.367 -168.3678
13277.444441 82.434 -168.4875
13373.658276 82.548 -168.4912
13470.569317 82.709 -168.5545
13568.182615 82.900 -168.8481
13666.503260 83.100 -169.4456
13765.536376 83.285 -170.2975
13865.287127 83.434 -171.2835
13965.760713 83.540 -172.2824
14066.962372 83.610 -173.2050
14168.897380 83.661 -174.0029
14271.571051 83.711 -174.6931
14374.988738 83.765 -175.3756
14479.155832 83.820 -176.1926
14584.077764 83.866 -177.2404
14689.760004 83.887 -178.5170
14796.208060 83.870 -179.9420
14903.427483 83.807 178.6070
15011.423862 83.705 177.2792
15120.202828 83.580 176.2175
15229.770050 83.457 175.4868
15340.131242 83.360 175.0305
15451.292157 83.301 174.7003
15563.258589 83.272 174.3195
15676.036376 83.245 173.7497
15789.631398 83.195 172.9617
15904.049576 83.102 172.0525
16019.296875 82.966 171.1732
16135.379304 82.802 170.4447
16252.302914 82.641 169.9139
16370.073800 82.511 169.5254
16488.698103 82.432 169.1375
16608.182006 82.403 168.6114
16728.531739 82.404 167.8810
16849.753576 82.405 166.9683
16971.853837 82.383 165.9801
17094.838886 82.325 165.0609
17218.715135 82.229 164.3301
17343.489043 82.108 163.8535
17469.167114 81.972 163.6224
17595.755900 81.835 163.5655
17723.262001 81.701 163.5939
17851.692063 81.570 163.6260
17981.052783 81.437 163.6179
18111.350903 81.294 163.5748
18242.593218 81.137 163.5408
18374.786569 80.966 163.5850
18507.937847 80.790 163.7546
18642.053994 80.622 164.0346
18777.142002 80.478 164.3258
18913.208913 80.360 164.4730
19050.261821 80.259 164.3447
19188.307871 80.156 163.8943
19327.354260 80.037 163.1800
19467.408236 79.897 162.3191
19608.477101 79.747 161.4420
19750.568209 79.608 160.6605
19893.688968 79.502 160.0682
20037.846839 79.446 159.7443
