* Measurement data measured by REW V5.31.3
* Source: Microphone (Conexant ISST Audio), MICROPHONE (Master Volume), R, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: Aug 8, 2025 2:09:48 PM
* REW Settings:
403.108157 73.443 8.8913
406.029245 73.616 8.8027
408.971500 73.792 8.7020
411.935076 73.971 8.5925
414.920127 74.154 8.4813
417.926810 74.341 8.3763
420.955280 74.530 8.2810
424.005695 74.721 8.1940
427.078215 74.915 8.1127
430.173000 75.110 8.0383
433.290211 75.307 7.9776
436.430010 75.504 7.9404
439.592562 75.698 7.9351
442.778031 75.882 7.9561
445.986583 76.053 7.9697
449.218386 76.209 7.9124
452.473607 76.357 7.7267
455.752418 76.508 7.4210
459.054987 76.668 7.0552
462.381489 76.839 6.6826
465.732096 77.018 6.3285
469.106983 77.203 5.9965
472.506325 77.390 5.6797
475.930301 77.581 5.3688
479.379088 77.775 5.0559
482.852867 77.973 4.7360
486.351817 78.177 4.4059
489.876123 78.390 4.0632
493.425968 78.611 3.7070
497.001536 78.844 3.3373
500.603014 79.087 2.9543
504.230589 79.339 2.5581
507.884452 79.598 2.1477
511.564792 79.858 1.7230
515.271802 80.117 1.2835
519.005673 80.370 0.8275
522.766602 80.616 0.3545
526.554785 80.853 -0.1324
530.370418 81.082 -0.6271
534.213700 81.303 -1.1206
538.084833 81.517 -1.6039
541.984018 81.721 -2.0713
545.911457 81.915 -2.5300
549.867357 82.099 -3.0085
553.851922 82.276 -3.5454
557.865362 82.450 -4.1566
561.907884 82.628 -4.8282
565.979700 82.811 -5.5375
570.081022 83.000 -6.2671
574.212064 83.194 -7.0076
578.373042 83.392 -7.7548
582.564171 83.593 -8.5082
586.785671 83.795 -9.2709
591.037762 83.997 -10.0466
595.320665 84.197 -10.8386
599.634604 84.394 -11.6487
603.979804 84.588 -12.4773
608.356491 84.779 -13.3235
612.764893 84.968 -14.1865
617.205240 85.155 -15.0659
621.677763 85.341 -15.9618
626.182696 85.528 -16.8737
630.720274 85.716 -17.7999
635.290733 85.905 -18.7372
639.894312 86.092 -19.6811
644.531250 86.277 -20.6295
649.201789 86.457 -21.5864
653.906173 86.631 -22.5626
658.644647 86.799 -23.5673
663.417457 86.965 -24.6012
668.224854 87.128 -25.6597
673.067086 87.290 -26.7379
677.944408 87.453 -27.8322
682.857073 87.617 -28.9407
687.805336 87.782 -30.0620
692.789457 87.946 -31.1953
697.809695 88.110 -32.3400
702.866312 88.272 -33.4967
707.959571 88.432 -34.6656
713.089738 88.591 -35.8460
718.257080 88.747 -37.0365
723.461867 88.900 -38.2365
728.704370 89.051 -39.4469
733.984862 89.198 -40.6697
739.303619 89.342 -41.9080
744.660918 89.484 -43.1643
750.057038 89.625 -44.4390
755.492260 89.764 -45.7280
760.966869 89.904 -47.0249
766.481148 90.043 -48.3254
772.035387 90.182 -49.6281
777.629873 90.320 -50.9339
783.264900 90.456 -52.2441
788.940760 90.588 -53.5605
794.657750 90.717 -54.8837
800.416168 90.840 -56.2133
806.216313 90.957 -57.5486
812.058489 91.069 -58.8893
817.943000 91.177 -60.2359
823.870152 91.282 -61.5887
829.840255 91.384 -62.9480
835.853619 91.485 -64.3136
841.910559 91.585 -65.6840
848.011390 91.683 -67.0554
854.156430 91.779 -68.4224
860.346000 91.870 -69.7823
866.580422 91.955 -71.1370
872.860020 92.033 -72.4898
879.185124 92.105 -73.8427
885.556062 92.170 -75.1962
891.973166 92.230 -76.5500
898.436771 92.285 -77.9035
904.947215 92.336 -79.2557
911.504835 92.382 -80.6053
918.109975 92.425 -81.9509
924.762978 92.464 -83.2907
931.464192 92.499 -84.6229
938.213966 92.530 -85.9453
945.012651 92.558 -87.2563
951.860602 92.581 -88.5559
958.758176 92.601 -89.8459
965.705733 92.616 -91.1282
972.703635 92.628 -92.4023
979.752246 92.637 -93.6669
986.851935 92.644 -94.9202
994.003071 92.650 -96.1608
1001.206027 92.654 -97.3870
1008.461179 92.659 -98.5976
1015.768904 92.664 -99.7913
1023.129584 92.671 -100.9669
1030.543603 92.679 -102.1230
1038.011347 92.689 -103.2579
1045.533205 92.698 -104.3692
1053.109569 92.708 -105.4540
1060.740836 92.717 -106.5107
1068.427401 92.725 -107.5398
1076.169666 92.731 -108.5431
1083.968035 92.736 -109.5220
1091.822915 92.740 -110.4769
1099.734713 92.743 -111.4074
1107.703844 92.745 -112.3127
1115.730723 92.745 -113.1918
1123.815768 92.743 -114.0443
1131.959400 92.740 -114.8706
1140.162045 92.734 -115.6724
1148.424129 92.727 -116.4529
1156.746083 92.720 -117.2174
1165.128342 92.716 -117.9702
1173.571343 92.715 -118.7131
1182.075524 92.718 -119.4467
1190.641331 92.725 -120.1716
1199.269209 92.736 -120.8895
1207.959608 92.749 -121.6031
1216.712981 92.764 -122.3162
1225.529785 92.782 -123.0330
1234.410479 92.802 -123.7573
1243.355526 92.824 -124.4914
1252.365393 92.849 -125.2354
1261.440549 92.875 -125.9885
1270.581467 92.904 -126.7509
1279.788624 92.933 -127.5248
1289.062500 92.963 -128.3131
1298.403578 92.994 -129.1179
1307.812346 93.026 -129.9406
1317.289293 93.057 -130.7818
1326.834914 93.088 -131.6412
1336.449707 93.119 -132.5188
1346.134173 93.149 -133.4145
1355.888816 93.177 -134.3290
1365.714145 93.204 -135.2627
1375.610673 93.229 -136.2147
1385.578915 93.251 -137.1828
1395.619391 93.271 -138.1649
1405.732624 93.288 -139.1587
1415.919142 93.302 -140.1624
1426.179476 93.312 -141.1738
1436.514160 93.316 -142.1908
1446.923734 93.315 -143.2112
1457.408740 93.306 -144.2344
1467.969724 93.289 -145.2609
1478.607238 93.262 -146.2913
1489.321836 93.225 -147.3250
1500.114076 93.176 -148.3610
1510.984521 93.115 -149.3982
1521.933737 93.041 -150.4354
1532.962297 92.955 -151.4706
1544.070773 92.856 -152.5014
1555.259747 92.745 -153.5253
1566.529800 92.622 -154.5417
1577.881521 92.488 -155.5506
1589.315501 92.344 -156.5507
1600.832336 92.193 -157.5396
1612.432627 92.035 -158.5134
1624.116978 91.872 -159.4680
1635.886000 91.704 -160.3980
1647.740304 91.530 -161.2975
1659.680509 91.349 -162.1599
1671.707238 91.161 -162.9794
1683.821118 90.965 -163.7509
1696.022780 90.762 -164.4688
1708.312860 90.553 -165.1272
1720.692000 90.338 -165.7195
1733.160843 90.117 -166.2402
1745.720041 89.891 -166.6851
1758.370248 89.662 -167.0513
1771.112124 89.429 -167.3352
1783.946332 89.194 -167.5330
1796.873543 88.958 -167.6418
1809.894429 88.724 -167.6599
1823.009670 88.492 -167.5874
1836.219950 88.265 -167.4269
1849.525956 88.046 -167.1839
1862.928384 87.835 -166.8665
1876.427931 87.637 -166.4841
1890.025301 87.451 -166.0467
1903.721204 87.280 -165.5663
1917.516352 87.126 -165.0569
1931.411466 86.990 -164.5337
1945.407270 86.873 -164.0132
1959.504493 86.776 -163.5110
1973.703870 86.700 -163.0402
1988.006142 86.643 -162.6108
2002.412054 86.603 -162.2311
2016.922357 86.578 -161.9084
2031.537808 86.565 -161.6483
2046.259169 86.561 -161.4532
2061.087206 86.565 -161.3215
2076.022694 86.572 -161.2494
2091.066410 86.580 -161.2319
2106.219139 86.583 -161.2633
2121.481671 86.579 -161.3364
2136.854802 86.566 -161.4420
2152.339333 86.542 -161.5693
2167.936071 86.505 -161.7069
2183.645829 86.454 -161.8436
2199.469427 86.387 -161.9676
2215.407689 86.305 -162.0652
2231.461446 86.207 -162.1202
2247.631536 86.093 -162.1138
2263.918800 85.964 -162.0244
2280.324089 85.820 -161.8284
2296.848258 85.663 -161.5032
2313.492167 85.496 -161.0276
2330.256685 85.324 -160.3830
2347.142685 85.152 -159.5551
2364.151049 84.986 -158.5359
2381.282662 84.831 -157.3256
2398.538418 84.694 -155.9335
2415.919216 84.580 -154.3804
2433.425962 84.491 -152.6983
2451.059570 84.431 -150.9284
2468.820958 84.401 -149.1179
2486.711052 84.401 -147.3163
2504.730786 84.431 -145.5721
2522.881098 84.488 -143.9289
2541.162934 84.571 -142.4231
2559.577248 84.675 -141.0825
2578.125000 84.798 -139.9248
2596.807157 84.936 -138.9559
2615.624692 85.085 -138.1708
2634.578586 85.243 -137.5566
2653.669829 85.408 -137.0948
2672.899414 85.577 -136.7635
2692.268345 85.751 -136.5394
2711.777632 85.926 -136.3981
2731.428290 86.102 -136.3167
2751.221345 86.275 -136.2753
2771.157829 86.444 -136.2589
2791.238781 86.604 -136.2578
2811.465248 86.756 -136.2679
2831.838284 86.898 -136.2916
2852.358952 87.031 -136.3358
2873.028321 87.156 -136.4116
2893.847468 87.275 -136.5320
2914.817480 87.391 -136.7106
2935.939449 87.508 -136.9586
2957.214476 87.628 -137.2839
2978.643672 87.753 -137.6877
3000.228152 87.883 -138.1648
3021.969041 88.020 -138.7040
3043.867475 88.164 -139.2909
3065.924593 88.314 -139.9096
3088.141547 88.470 -140.5465
3110.519493 88.628 -141.1926
3133.059600 88.784 -141.8453
3155.763041 88.931 -142.5089
3178.631001 89.067 -143.1929
3201.664672 89.186 -143.9102
3224.865254 89.287 -144.6752
3248.233957 89.368 -145.5010
3271.771999 89.429 -146.3960
3295.480608 89.468 -147.3617
3319.361019 89.485 -148.3905
3343.414477 89.481 -149.4653
3367.642236 89.454 -150.5610
3392.045560 89.404 -151.6464
3416.625721 89.329 -152.6873
3441.383999 89.229 -153.6490
3466.321686 89.102 -154.5004
3491.440082 88.946 -155.2162
3516.740496 88.763 -155.7772
3542.224247 88.552 -156.1716
3567.892664 88.320 -156.3938
3593.747085 88.074 -156.4437
3619.788858 87.826 -156.3246
3646.019340 87.589 -156.0431
3672.439900 87.378 -155.6096
3699.051913 87.204 -155.0396
3725.856768 87.077 -154.3569
3752.855862 87.001 -153.5952
3780.050603 86.976 -152.7991
3807.442408 86.996 -152.0233
3835.032705 87.052 -151.3282
3862.822933 87.135 -150.7737
3890.814540 87.235 -150.4119
3919.008986 87.343 -150.2811
3947.407741 87.453 -150.4012
3976.012284 87.563 -150.7696
4004.824108 87.669 -151.3600
4033.844715 87.772 -152.1244
4063.075616 87.870 -152.9978
4092.518337 87.960 -153.9070
4122.174412 88.040 -154.7802
4152.045387 88.106 -155.5570
4182.132820 88.155 -156.1948
4212.438278 88.188 -156.6698
4242.963342 88.210 -156.9750
4273.709604 88.227 -157.1145
4304.678665 88.248 -157.0977
4335.872141 88.284 -156.9340
4367.291658 88.344 -156.6313
4398.938854 88.431 -156.1971
4430.815378 88.545 -155.6422
4462.922893 88.679 -154.9860
4495.263072 88.822 -154.2587
4527.837601 88.960 -153.5024
4560.648179 89.079 -152.7673
4593.696515 89.169 -152.1032
4626.984334 89.221 -151.5494
4660.513370 89.232 -151.1247
4694.285371 89.202 -150.8206
4728.302098 89.134 -150.5994
4762.565324 89.029 -150.4006
4797.076835 88.890 -150.1533
4831.838432 88.716 -149.7907
4866.851925 88.510 -149.2618
4902.119140 88.275 -148.5371
4937.641916 88.022 -147.6104
4973.422105 87.765 -146.4974
5009.461572 87.529 -145.2362
5045.762195 87.337 -143.8878
5082.325868 87.215 -142.5326
5119.154496 87.175 -141.2642
5156.250000 87.217 -140.1790
5193.614313 87.325 -139.3639
5231.249383 87.472 -138.8823
5269.157173 87.634 -138.7646
5307.339658 87.789 -139.0007
5345.798829 87.926 -139.5360
5384.536691 88.042 -140.2732
5423.555263 88.140 -141.0834
5462.856580 88.225 -141.8291
5502.442691 88.303 -142.3943
5542.315659 88.380 -142.7143
5582.477563 88.457 -142.7907
5622.930497 88.537 -142.6851
5663.676569 88.621 -142.4908
5704.717904 88.711 -142.2936
5746.056642 88.803 -142.1391
5787.694937 88.896 -142.0210
5829.634960 88.984 -141.8949
5871.878898 89.060 -141.7099
5914.428953 89.122 -141.4396
5957.287343 89.171 -141.0995
6000.456303 89.213 -140.7416
6043.938083 89.256 -140.4327
6087.734950 89.309 -140.2277
6131.849187 89.377 -140.1531
6176.283094 89.460 -140.2109
6221.038987 89.551 -140.3959
6266.119200 89.640 -140.7142
6311.526083 89.721 -141.1891
6357.262002 89.788 -141.8482
6403.329344 89.841 -142.7021
6449.730508 89.877 -143.7274
6496.467914 89.893 -144.8655
6543.543998 89.882 -146.0392
6590.961215 89.839 -147.1754
6638.722037 89.759 -148.2195
6686.828954 89.648 -149.1367
6735.284473 89.518 -149.9036
6784.091120 89.387 -150.5036
6833.251441 89.268 -150.9336
6882.767998 89.171 -151.2182
6932.643372 89.093 -151.4161
6982.880164 89.030 -151.6075
7033.480992 88.975 -151.8640
7084.448495 88.926 -152.2195
7135.785329 88.885 -152.6600
7187.494171 88.853 -153.1396
7239.577717 88.826 -153.6146
7292.038681 88.802 -154.0695
7344.879799 88.775 -154.5176
7398.103826 88.747 -154.9766
7451.713536 88.721 -155.4415
7505.711724 88.703 -155.8796
7560.101205 88.696 -156.2533
7614.884815 88.700 -156.5515
7670.065409 88.714 -156.7986
7725.645865 88.738 -157.0318
7781.629080 88.774 -157.2643
7838.017972 88.827 -157.4723
7894.815481 88.896 -157.6206
7952.024569 88.980 -157.7127
8009.648217 89.075 -157.8184
8067.689429 89.176 -158.0515
8126.151233 89.275 -158.5079
8185.036674 89.360 -159.2130
8244.348824 89.414 -160.1152
8304.090774 89.425 -161.1241
8364.265639 89.389 -162.1531
8424.876556 89.312 -163.1367
8485.926684 89.211 -164.0270
8547.419207 89.101 -164.7892
8609.357330 88.990 -165.4077
8671.744282 88.879 -165.8862
8734.583316 88.764 -166.2277
8797.877707 88.653 -166.4114
8861.630756 88.555 -166.4012
8925.845785 88.482 -166.1984
8990.526143 88.439 -165.8919
9055.675202 88.417 -165.6415
9121.296357 88.401 -165.5858
9187.393031 88.374 -165.7519
9253.968668 88.329 -166.0498
9321.026740 88.262 -166.3537
9388.570742 88.182 -166.5927
9456.604196 88.104 -166.7731
9525.130648 88.036 -166.9297
9594.153671 87.980 -167.0721
9663.676863 87.926 -167.1769
9733.703850 87.860 -167.2130
9804.238280 87.775 -167.1465
9875.283832 87.669 -166.9198
9946.844210 87.545 -166.4483
10018.923143 87.409 -165.6653
10091.524390 87.277 -164.5836
10164.651736 87.169 -163.3196
10238.308993 87.105 -162.0575
10312.500000 87.091 -160.9841
10387.228626 87.114 -160.2340
10462.498767 87.157 -159.8597
10538.314345 87.207 -159.8185
10614.679315 87.260 -159.9874
10691.597657 87.318 -160.2179
10769.073381 87.388 -160.3953
10847.110526 87.481 -160.4559
10925.713161 87.614 -160.3720
11004.885382 87.796 -160.1540
11084.631318 88.021 -159.8705
11164.955126 88.275 -159.6362
11245.860993 88.537 -159.5557
11327.353138 88.781 -159.6799
11409.435808 88.980 -160.0129
11492.113283 89.112 -160.5252
11575.389873 89.166 -161.1413
11659.269920 89.147 -161.7445
11743.757796 89.065 -162.2349
11828.857906 88.941 -162.5826
11914.574686 88.802 -162.8082
12000.912606 88.673 -162.9296
12087.876166 88.572 -162.9534
12175.469900 88.514 -162.9040
12263.698373 88.509 -162.8230
12352.566187 88.565 -162.7513
12442.077974 88.673 -162.7345
12532.238400 88.819 -162.8296
12623.052165 88.986 -163.0767
12714.524005 89.158 -163.4745
12806.658687 89.318 -163.9987
12899.461015 89.456 -164.6134
12992.935827 89.571 -165.2549
13087.087996 89.671 -165.8417
13181.922430 89.768 -166.3282
13277.444074 89.881 -166.7326
13373.657907 90.022 -167.1197
13470.568945 90.191 -167.5841
13568.182241 90.374 -168.2194
13666.502883 90.550 -169.0524
13765.535996 90.703 -170.0180
13865.286744 90.825 -171.0173
13965.760328 90.918 -171.9729
14066.961984 90.990 -172.8361
14168.896989 91.051 -173.6021
14271.570658 91.106 -174.3280
